sample_id,scenario_id,split,ground_truth,whisper_transcript,wer,is_error,avg_logprob,no_speech_prob,compression_ratio,temperature,noise_factor,language,S,D,I,N,domain_WER,domain_true,domain_pred,domain_correct,domain_TP,domain_FP,domain_FN,domain_precision,domain_recall,domain_S_total,domain_D_total,domain_I_total,domain_N_total,domain_WER_aggregate,domain_TP_total,domain_FP_total,domain_FN_total,domain_precision_aggregate,domain_recall_aggregate
nlu_0399_06,S0399,validation,"The available evidence was considered before deciding how to address the current status of deposition; at the next decision point, the reviewing group, while comparing the available options.","The available evidence was considered before deciding how to address the current status of deposition. At the next decision point, the reviewing group, while comparing the available options.",0.0714285714285714,1,-0.1482395223669103,0.0039982111193239,1.417910447761194,0.5,0.005,en,0,0,0,28,0.0,legal,legal,1,1243,16,7,0.9872915011914216,0.9944,186,18,10,40484,0.005286038928959589,1243,16,7,0.9872915011914217,0.9944
nlu_0519_02,S0519,train,"Could you help me with set a personal reminder? This is as part of the current review, the assigned professional, during the present round of discussion.","Could you help me with set a personal reminder? This is as part of the current review, the assigned professional, during the present round of discussion.",0.0,0,-0.3115933554513114,0.0076504852622747,1.2857142857142858,0.5,0.005,en,0,0,0,26,0.0,general,general,1,1000,0,0,1.0,1.0,69,7,3,23320,0.0033876500857632935,1000,0,0,1.0,1.0
nlu_0462_08,S0462,validation,"The case involves the reported concern involving OAuth 2.0, and the relevant relevant records is being assessed; at the next decision point, the technical or professional team, during the present round of discussion. The record specifically references OAuth 2.0.","The case involves the reported concern involving OAuth 2 and the relevant, relevant records is being assessed. At the next decision point, the technical or professional team during the present round of discussion. The records specifically references OAuth 2.",0.1794871794871795,1,-0.1189307580914413,0.0075878165662288,1.5176470588235291,0.5,0.005,en,1,2,0,41,0.073170731707317,technology,technology,1,586,1,34,0.9982964224872232,0.9451612903225808,144,93,83,19884,0.016093341380004022,586,1,34,0.9982964224872232,0.9451612903225807
nlu_0033_05,S0033,unseen,"The specialist discussed the documented issue involving cardiac biomarker during the latest authorization; as part of the current review, the relevant team, during the present round of discussion. The record specifically references troponin.","The specialist discussed the documented issue involving Cardiac Biomarker during the latest authorization as part of the current review, the relevant team during the present round of discussion. The record specifically references Tropanin.",0.1515151515151515,1,-0.2769786516825358,0.0032676164992153,1.49375,0.5,0.005,en,1,0,0,33,0.0303030303030303,medical,medical,1,1871,38,9,0.9800942902042954,0.9952127659574468,575,2,274,60630,0.014035955797460004,1871,38,9,0.9800942902042954,0.9952127659574468
nlu_0300_08,S0300,validation,"The case involves the reported concern involving derivative hedge, and the relevant relevant records is being assessed; during the ongoing evaluation, the assigned professional, during the present round of discussion. The record specifically references derivative hedge.","The case involves the reported concern involving derivative hedge, and the relevant, relevant records is being assessed during the ongoing evaluation, the assigned professional, during the present round of discussion. The record specifically references derivative hedge.",0.0555555555555555,1,-0.1702286882220574,0.0096511645242571,1.6564417177914108,0.5,0.005,en,0,0,0,36,0.0,finance,finance,1,1242,3,8,0.9975903614457832,0.9936,175,94,2,41225,0.0065736810187992725,1242,3,8,0.9975903614457832,0.9936
nlu_0004_08,S0004,train,"The case involves the reported concern involving myocardial ischemia, and the relevant relevant records is being assessed; during the ongoing evaluation, the relevant team, during the present round of discussion. The record specifically references myocardial ischemia.","The case involves the reported concern involving myocardial ischemia and the relevant relevant records is being assessed during the ongoing evaluation, the relevant team during the present round of discussion. The record specifically references myocardial ischemia.",0.0833333333333333,1,-0.2887789862496512,0.0065352413803339,1.7207792207792207,0.5,0.005,en,0,0,0,36,0.0,medical,medical,1,1871,38,9,0.9800942902042954,0.9952127659574468,575,2,274,60630,0.014035955797460004,1871,38,9,0.9800942902042954,0.9952127659574468
nlu_0538_05,S0538,train,"Can you tell me how to ask about a commute, given following the previous discussion, the current reviewer, during the present round of discussion?","Can you tell me how to ask about a commute given following the previous discussion, the current reviewer during the present round of discussion?",0.0833333333333333,1,-0.2170476298178396,0.0062655792571604,1.3846153846153846,0.5,0.005,en,0,0,0,24,0.0,general,general,1,1000,0,0,1.0,1.0,69,7,3,23320,0.0033876500857632935,1000,0,0,1.0,1.0
nlu_0419_05,S0419,train,"The specialist discussed the documented issue involving material fact during the latest case; during the latest review, the decision-making group, during the present round of discussion. The record specifically references summary judgment.","The specialist discussed the documented issue involving material fact during the latest case. During the latest review, the decision making group, during the present round of discussion. The record specifically references summary judgment.",0.125,1,-0.2845608605278862,0.0050667943432927,1.562091503267974,0.5,0.005,en,0,0,0,33,0.0,legal,legal,1,1243,16,7,0.9872915011914216,0.9944,186,18,10,40484,0.005286038928959589,1243,16,7,0.9872915011914217,0.9944
nlu_0054_01,S0054,train,"The current findings was reviewed in relation to cardiac catheterization and coronary angiography, during the most recent assessment, the reviewing organization, while considering the current evidence.","The current findings was reviewed in relation to cardiac catheterization and coronary angiography. During the most recent assessment, the reviewing organization, while considering the current evidence.",0.0769230769230769,1,-0.1999876315777118,0.0034763431176543,1.4565217391304348,0.5,0.005,en,0,0,0,26,0.0,medical,medical,1,1871,38,9,0.9800942902042954,0.9952127659574468,575,2,274,60630,0.014035955797460004,1871,38,9,0.9800942902042954,0.9952127659574468
nlu_0265_03,S0265,train,"The current available evidence requires further record, especially in relation to the relationship between portfolio allocation and diversification; during the ongoing evaluation, the relevant team, after the latest information was reviewed. The discussion also considers diversification.","The current available evidence requires further record, especially in relation to the relationship between portfolio allocation and diversification. During the ongoing evaluation, the relevant team, after the latest information was reviewed. The discussion also considers diversification.",0.0555555555555555,1,-0.2258387331692677,0.0075274095870554,1.591160220994475,0.5,0.005,en,0,0,0,36,0.0,finance,finance,1,1242,3,8,0.9975903614457832,0.9936,175,94,2,41225,0.0065736810187992725,1242,3,8,0.9975903614457832,0.9936
nlu_0369_01,S0369,validation,"The current findings was reviewed in relation to representations and warranties and contractual representation, during the latest review, the current reviewer, during the present round of discussion.","The current findings was reviewed in relation to representations and warranties and contractual representation during the latest review, the current reviewer during the present round of discussion.",0.074074074074074,1,-0.1983528733253479,0.0058318781666457,1.6416666666666666,0.5,0.005,en,0,0,0,27,0.0,legal,legal,1,1243,16,7,0.9872915011914216,0.9944,186,18,10,40484,0.005286038928959589,1243,16,7,0.9872915011914217,0.9944
nlu_0235_09,S0235,unseen,"The professional handling the matter is reviewing the effect of loan delinquency on the overall situation and the associated observed changes; after the recent update, the assigned professional, while comparing the available options.","The professional handling the matter is reviewing the effect of loan delinquency on the overall situation and the associated observed changes. After the recent update, the assigned professional, while comparing the available options.",0.0606060606060606,1,-0.2429923345876294,0.0064117102883756,1.5129870129870129,0.5,0.005,en,0,0,0,33,0.0,finance,finance,1,1242,3,8,0.9975903614457832,0.9936,175,94,2,41225,0.0065736810187992725,1242,3,8,0.9975903614457832,0.9936
