sample_id,domain,error_type,split,clean_domain_mismatch,clean_subdomain_mismatch,clean_topic_mismatch,clean_document_mismatch,clean_total_mismatches,err_domain_mismatch,err_subdomain_mismatch,err_topic_mismatch,err_document_mismatch,err_total_mismatches
nlu_0124_02,medical,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,1,0,0,1
nlu_0536_03,general,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0335_01,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0587_07,general,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0440_02,technology,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0012_04,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,1,1,1,3
nlu_0509_07,general,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0426_10,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0545_02,general,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0320_06,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,1,1,2
nlu_0246_07,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0295_09,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,1,1,2
nlu_0184_10,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,1,1,0,2
nlu_0197_03,finance,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,0,0,0,0
nlu_0190_03,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0183_06,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,1,1,1,3
nlu_0434_10,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0445_07,technology,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0346_09,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0354_06,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,1,1,2
nlu_0026_03,medical,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,0,0,1,1
nlu_0036_01,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0276_09,finance,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,1,1,2
nlu_0456_03,technology,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0046_08,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0585_05,general,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0048_10,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0112_05,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0080_09,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0423_02,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0268_04,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,1,0,1
nlu_0310_06,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0003_07,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,1,1,0,0,0,1,1
nlu_0308_06,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0276_01,finance,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0328_01,legal,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0175_08,medical,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,1,0,1
nlu_0129_08,medical,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0129_02,medical,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0494_05,technology,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0262_10,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0207_04,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0220_02,finance,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0465_10,technology,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,0,0,0,0
nlu_0516_05,general,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0472_08,technology,domain_term_deletion,validation,0,0,0,0,0,0,0,0,0,0
nlu_0196_02,finance,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,1,1
nlu_0458_09,technology,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,1,1,2
nlu_0292_08,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0494_06,technology,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0061_08,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0410_04,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0481_04,technology,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,1,1
nlu_0341_05,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0586_07,general,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,0,0,0,0
nlu_0395_02,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0486_03,technology,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0590_04,general,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,0,0,0,0
nlu_0451_07,technology,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0021_04,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,1,0,1
nlu_0034_10,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,1,0,1
nlu_0084_08,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0436_10,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0039_08,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,1,0,1
nlu_0416_03,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0483_03,technology,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0258_07,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0379_04,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,1,1
nlu_0303_04,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0343_07,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0339_04,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0467_06,technology,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0224_04,finance,domain_term_phonetic_semantic_substitution,unseen,0,0,1,0,1,0,0,1,1,2
nlu_0166_01,medical,domain_term_phonetic_semantic_substitution,validation,0,0,1,0,1,0,0,1,1,2
nlu_0325_08,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,1,1
nlu_0491_07,technology,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,1,0,1
nlu_0068_08,medical,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,1,0,0,1
nlu_0387_02,legal,domain_term_phonetic_semantic_substitution,validation,0,0,1,1,2,0,0,1,1,2
nlu_0154_10,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0192_07,finance,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,1,1,1,3
nlu_0007_02,medical,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,0,0,0,0
nlu_0366_10,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,1,1,2
nlu_0414_08,legal,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0436_08,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0149_01,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0080_01,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0168_01,medical,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,0,0,0,0
nlu_0321_09,legal,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,1,1,2
nlu_0544_05,general,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0312_07,finance,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0495_08,technology,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0424_06,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,1,0,1
nlu_0535_02,general,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0375_10,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0440_10,technology,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0260_07,finance,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0401_05,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0210_04,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0074_04,medical,domain_term_phonetic_semantic_substitution,unseen,0,0,0,1,1,0,1,0,1,2
nlu_0370_01,legal,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0455_10,technology,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0396_07,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0509_10,general,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0185_01,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,1,1
nlu_0286_02,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0053_08,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,1,1,1,3
nlu_0331_04,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,1,1,2
nlu_0566_10,general,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,0,0,0,0
nlu_0251_10,finance,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,0,0,0,0
nlu_0223_09,finance,domain_term_phonetic_semantic_substitution,validation,1,1,1,1,4,1,1,1,1,4
nlu_0210_05,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0434_06,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,1,1,2
nlu_0081_04,medical,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,0,0,1,1
nlu_0086_08,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,1,0,0,1
nlu_0348_01,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0242_09,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,1,1,2
nlu_0276_05,finance,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0468_10,technology,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,1,1
nlu_0165_04,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,1,0,1
nlu_0022_10,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,1,1,1,3
nlu_0518_05,general,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,0,0,0,0
nlu_0129_09,medical,domain_term_phonetic_semantic_substitution,validation,0,0,1,0,1,0,0,1,0,1
nlu_0112_06,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0059_03,medical,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0317_02,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0005_04,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,1,1,1,3
nlu_0578_02,general,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0246_02,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0595_10,general,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,0,0,0,0
nlu_0153_01,medical,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0313_09,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0214_02,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0175_05,medical,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,1,0,1
nlu_0579_10,general,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0123_05,medical,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0280_10,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0108_02,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0072_09,medical,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,0,0,0,0
nlu_0436_07,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0197_02,finance,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,0,0,1,1
nlu_0068_01,medical,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,0,0,0,0
nlu_0390_04,legal,domain_term_phonetic_semantic_substitution,unseen,0,0,1,1,2,0,0,1,1,2
nlu_0311_03,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0205_06,finance,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0480_08,technology,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0596_04,general,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0090_08,medical,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,1,0,0,1
nlu_0126_09,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0286_06,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,1,1,2
nlu_0010_06,medical,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0303_02,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0328_07,legal,domain_term_phonetic_semantic_substitution,validation,0,0,1,1,2,0,0,1,1,2
nlu_0085_03,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0404_05,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0271_06,finance,domain_term_phonetic_semantic_substitution,unseen,0,1,0,0,1,0,1,0,0,1
nlu_0498_06,technology,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0262_09,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,1,1,1,1,4
nlu_0342_09,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,1,1,1,3
nlu_0464_02,technology,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0516_02,general,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0033_03,medical,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,0,0,0,0
nlu_0436_06,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,1,1
nlu_0214_03,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,1,1,2
nlu_0373_08,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0034_05,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0265_05,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0034_03,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0084_04,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,1,1,1,3
nlu_0254_05,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0217_08,finance,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,0,0,0,0
nlu_0226_02,finance,domain_term_phonetic_semantic_substitution,unseen,0,0,0,1,1,0,0,0,1,1
nlu_0189_07,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,1,1,1,3
nlu_0217_07,finance,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,0,0,0,0
nlu_0074_02,medical,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,0,0,1,1
nlu_0170_06,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0030_02,medical,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,1,1
nlu_0019_05,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0473_07,technology,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0477_04,technology,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,1,1
nlu_0322_02,legal,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0054_04,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,1,1,1,3
nlu_0284_06,finance,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0272_06,finance,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,1,1,1,3
nlu_0390_09,legal,domain_term_phonetic_semantic_substitution,unseen,0,0,1,1,2,0,0,1,1,2
nlu_0317_09,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,1,1,2
nlu_0066_08,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0126_06,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0273_03,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0274_03,finance,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,0,0,0,0
nlu_0249_02,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0509_08,general,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0090_09,medical,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,0,0,0,0
nlu_0043_09,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,1,1,1,3
nlu_0545_09,general,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0200_03,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0201_05,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0144_07,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0543_10,general,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0123_03,medical,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,1,1
nlu_0289_08,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0234_08,finance,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,0,0,0,0
nlu_0352_06,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0452_10,technology,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0592_01,general,domain_term_deletion,train,0,0,0,0,0,0,0,0,0,0
nlu_0472_04,technology,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0285_08,finance,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,0,0,0,0
nlu_0434_07,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0339_07,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0173_02,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0241_05,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0182_09,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,1,1
nlu_0542_09,general,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0268_07,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0496_06,technology,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0362_03,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0373_09,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,1,1,1,3
nlu_0291_06,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,1,1,2
nlu_0142_01,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0435_03,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,1,1,2
nlu_0401_03,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,1,1,2
nlu_0572_04,general,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,0,0,0,0
nlu_0217_05,finance,domain_term_phonetic_semantic_substitution,unseen,0,0,1,1,2,0,0,1,0,1
nlu_0184_02,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0113_07,medical,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0438_02,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0564_08,general,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0593_03,general,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,0,0,0,0
nlu_0379_01,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,1,1
nlu_0031_05,medical,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,1,1,1,3
nlu_0190_08,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0130_03,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0008_01,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0415_05,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0131_06,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0279_01,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0526_02,general,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0423_05,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
