audio_path,domain,subdomain,intent,entity_type,urgency,emotion,transcript,original_domain,original_subdomain,original_intent,original_entity_type,original_urgency,original_emotion
earnings_21_clean_segments/industrial_goods/sample_0304.wav,FINANCIAL,INDUSTRIAL_GOODS,BUSINESS_OPERATIONS_AND_HEALTH,FINANCIAL_METRICS_DETAIL,MEDIUM,MASK,"for nearly one-third of our historical direct materials plan base already launched, as well as some quick-win initiatives being deployed.",finance,industrial_goods,operational_progress_update,direct_materials_plan,Medium,MASK
earnings_21_clean_segments/industrial_goods/sample_0305.wav,FINANCIAL,INDUSTRIAL_GOODS,BUSINESS_STRATEGY_AND_PROJECT_PLANNING,CORPORATE_FINANCIAL_PERFORMANCE,MEDIUM,MASK,"In total, we're now expecting to deliver approximately 35% of our overall synergy target in 2020, which is approximately three times higher than the original year",finance,industrial_goods,synergy_target_update,synergy_target,Medium,MASK
earnings_21_clean_segments/industrial_goods/sample_0306.wav,FINANCIAL,INDUSTRIAL_GOODS,FINANCIAL_OPERATIONS_RISK_AND_COMPLIANCE,FINANCIAL_METRICS_DETAIL,MEDIUM,MASK,"expectation of 10 to 15 percent realization. We're keeping the overall cost-energy target at $250 million over a three-year timeframe at this time,",finance,industrial_goods,cost_target_setting,cost_energy_target,Medium,MASK
earnings_21_clean_segments/industrial_goods/sample_0307.wav,FINANCIAL,INDUSTRIAL_GOODS,MARKET_AND_COMPETITIVE_OUTLOOK,FINANCIAL_STRATEGY_AND_PLANNING,MEDIUM,MASK,to remain prudent on volume-dependent synergies like procurement and ITV given the current environment. It is not only the structural cost that we,finance,industrial_goods,cost_management_strategy,synergies,Medium,MASK
earnings_21_clean_segments/industrial_goods/sample_0308.wav,FINANCIAL,INDUSTRIAL_GOODS,MARKET_AND_COMPETITIVE_OUTLOOK,FINANCIAL_STRATEGY_AND_PLANNING,MEDIUM,MASK,"have taken out, but also how we are supplementing our synergy delivery activities with thoughtful short-term cost reductions to protect margins. So let's move to slide nine to",finance,industrial_goods,cost_management_strategy,cost_reductions,Medium,MASK
earnings_21_clean_segments/industrial_goods/sample_0309.wav,FINANCIAL,INDUSTRIAL_GOODS,FINANCIAL_PERFORMANCE_AND_SEGMENT_ANALYSIS,FINANCIAL_METRICS_DETAIL,MEDIUM,MASK,"In Q1, despite the 15% revenue decline that we saw collectively across the business on a pro forma basis, we were able to limit",finance,industrial_goods,financial_report_performance,revenue,Medium,MASK
earnings_21_clean_segments/industrial_goods/sample_0310.wav,FINANCIAL,INDUSTRIAL_GOODS,FINANCIAL_PERFORMANCE_AND_SEGMENT_ANALYSIS,FINANCIAL_METRICS_DETAIL,MEDIUM,MASK,"adjusted EBITDA incrementals to less than 30%, with the strongest performance coming from our two largest segments. We expect that this additional",finance,industrial_goods,financial_performance_update,ebitda,Medium,MASK
earnings_21_clean_segments/industrial_goods/sample_0311.wav,FINANCIAL,INDUSTRIAL_GOODS,FINANCIAL_OPERATIONS_RISK_AND_COMPLIANCE,BUSINESS_OPERATIONS_AND_LOGISTICS,MEDIUM,MASK,"Additional actions will yield $40 to $50 million of incremental cost savings in the P&L this year, with the majority coming in the second quarter and third quarter.",finance,industrial_goods,cost_savings_projection,cost_savings,Medium,MASK
earnings_21_clean_segments/industrial_goods/sample_0312.wav,FINANCIAL,INDUSTRIAL_GOODS,BUSINESS_STRATEGY_AND_PROJECT_PLANNING,MARKET_AND_INDUSTRY_ANALYSIS,MEDIUM,MASK,"We will continue to reevaluate on a monthly basis and if the mad environment does not accelerate in the second half of the year, we will potentially extend some of these actions and increase",finance,industrial_goods,strategy_adjustment_outlook,business_environment,Medium,MASK
earnings_21_clean_segments/industrial_goods/sample_0313.wav,FINANCIAL,INDUSTRIAL_GOODS,FINANCIAL_OPERATIONS_RISK_AND_COMPLIANCE,FINANCIAL_STRATEGY_AND_PLANNING,MEDIUM,MASK,"our savings target accordingly. While we're making some tough decisions to control costs, one area that we're not cutting back is strategic growth initiatives across the enterprise.",finance,industrial_goods,cost_management_and_investment_strategy,strategic_growth_initiatives,Medium,MASK
earnings_21_clean_segments/industrial_goods/sample_0314.wav,FINANCIAL,INDUSTRIAL_GOODS,BUSINESS_STRATEGY_AND_PROJECT_PLANNING,MARKET_AND_INDUSTRY_ANALYSIS,LOW,MASK,Much like we did back in 2015 at Garden Denver when we invested through the downturn to capitalize on market share gains and new product opportunities or,finance,industrial_goods,strategic_investment_review,market_share_gains,Low,MASK
earnings_21_clean_segments/industrial_goods/sample_0315.wav,FINANCIAL,INDUSTRIAL_GOODS,BUSINESS_STRATEGY_AND_PROJECT_PLANNING,GENERAL_BUSINESS_ADMINISTRATION,LOW,MASK,"are following the same playbook today. Investments in R&D are being maintained at similar levels as prior years, and we continue to fund targeted commercial initiatives",finance,industrial_goods,investment_strategy_update,research_and_development_spending,Low,MASK
earnings_21_clean_segments/industrial_goods/sample_0316.wav,FINANCIAL,INDUSTRIAL_GOODS,BUSINESS_STRATEGY_AND_PROJECT_PLANNING,FINANCIAL_STRATEGY_AND_PLANNING,MEDIUM,MASK,"such as demand generation and our IOP platforms. This is all part of a strategy to play offense, now especially as we bring the two companies together",finance,industrial_goods,strategic_growth_initiative,business_strategy,Medium,MASK
earnings_21_clean_segments/industrial_goods/sample_0317.wav,FINANCIAL,INDUSTRIAL_GOODS,PRODUCT_AND_TECHNOLOGY_MANAGEMENT,FINANCIAL_METRICS_DETAIL,LOW,MASK,"through the integration. Moving to slide 10, let me talk about liquidity. The company continues to have a strong balance sheet with ample liquidity.",finance,industrial_goods,financial_health_assessment,liquidity,Low,MASK
earnings_21_clean_segments/industrial_goods/sample_0318.wav,FINANCIAL,INDUSTRIAL_GOODS,FINANCIAL_OPERATIONS_RISK_AND_COMPLIANCE,FINANCIAL_STRATEGY_AND_PLANNING,MEDIUM,MASK,"At the time of the merger, we took the opportunity to reprise our legacy debt by placing the new $1.9 billion term loan to close this transaction. All of our debt is a term",finance,industrial_goods,debt_financing_transaction,debt,Medium,MASK
earnings_21_clean_segments/industrial_goods/sample_0319.wav,FINANCIAL,INDUSTRIAL_GOODS,FINANCIAL_OPERATIONS_RISK_AND_COMPLIANCE,FINANCIAL_STRATEGY_AND_PLANNING,MEDIUM,MASK,loan B structure with very attractive pricing as the U.S. components are LIBOR plus 175 and the Euro component is a EuroBOR plus 200.,finance,industrial_goods,debt_financing_structure_discussion,loan_pricing,Medium,MASK
earnings_21_clean_segments/industrial_goods/sample_0320.wav,FINANCIAL,INDUSTRIAL_GOODS,FINANCIAL_OPERATIONS_RISK_AND_COMPLIANCE,FINANCIAL_STRATEGY_AND_PLANNING,LOW,MASK,The third loans have no financial covenants from a maintenance perspective and there are no maturities until 2027. Liquidity also remains strong,finance,industrial_goods,debt_management_status,loan_covenants_and_maturity,Low,MASK
earnings_21_clean_segments/industrial_goods/sample_0321.wav,FINANCIAL,INDUSTRIAL_GOODS,FINANCIAL_PERFORMANCE_AND_SEGMENT_ANALYSIS,FINANCIAL_METRICS_DETAIL,LOW,MASK,"$1.6 billion, as we finish the quarter with $556 million of cash on the balance sheet and over $1 billion of capacity on our existing",finance,industrial_goods,financial_balance_sheet_update,cash_and_capacity,Low,MASK
earnings_21_clean_segments/industrial_goods/sample_0322.wav,FINANCIAL,INDUSTRIAL_GOODS,FINANCIAL_OPERATIONS_RISK_AND_COMPLIANCE,FINANCIAL_METRICS_DETAIL,LOW,MASK,"and credit facilities. As we look ahead, we continue to see several opportunities to unlock cash, as we remain very prudent on preserving liquidity.",finance,industrial_goods,liquidity_management_outlook,liquidity,Low,MASK
earnings_21_clean_segments/industrial_goods/sample_0323.wav,FINANCIAL,INDUSTRIAL_GOODS,FINANCIAL_REPORTING_AND_OUTLOOK,FINANCIAL_METRICS_DETAIL,MEDIUM,MASK,"Opportunities exist across working capital and cash taxes, and we will continue to see tailwinds from interest expense in the second half of the year as all 825",finance,industrial_goods,financial_outlook_update,working_capital_and_cash_taxes,Medium,MASK
earnings_21_clean_segments/industrial_goods/sample_0324.wav,FINANCIAL,INDUSTRIAL_GOODS,FINANCIAL_OPERATIONS_RISK_AND_COMPLIANCE,FINANCIAL_METRICS_DETAIL,MEDIUM,MASK,"of legacy fixed interest rate swaps will expire by September of 2020. Even though we feel our level of liquidity is proper, we're evaluating",finance,industrial_goods,derivative_instrument_management,fixed_interest_rate_swaps,Medium,MASK
earnings_21_clean_segments/industrial_goods/sample_0325.wav,FINANCIAL,INDUSTRIAL_GOODS,FINANCIAL_OPERATIONS_RISK_AND_COMPLIANCE,FINANCIAL_STRATEGY_AND_PLANNING,MEDIUM,MASK,"incremental debt or other liquidity vehicles given the attractive rate and covenant environment. Turning to slide 11, our commitment to our",finance,industrial_goods,debt_financing_strategy,debt_and_liquidity,Medium,MASK
earnings_21_clean_segments/industrial_goods/sample_0326.wav,FINANCIAL,INDUSTRIAL_GOODS,BUSINESS_STRATEGY_AND_PROJECT_PLANNING,FINANCIAL_STRATEGY_AND_PLANNING,LOW,MASK,"You have heard me already reference several elements of our strategy, as we're building the culture of Ingersoll Rand with our employees at the",finance,industrial_goods,strategy_discussion,corporate_culture,Low,MASK
earnings_21_clean_segments/industrial_goods/sample_0327.wav,FINANCIAL,INDUSTRIAL_GOODS,FINANCIAL_REPORTING_AND_OUTLOOK,FINANCIAL_METRICS_DETAIL,MEDIUM,MASK,"We will continue to act quickly and prudently to protect margins and preserve liquidity. And at the same time, we will position the company for future growth both organically and through",finance,industrial_goods,financial_strategy_outlook,margins_and_liquidity,Medium,MASK
earnings_21_clean_segments/industrial_goods/sample_0328.wav,FINANCIAL,INDUSTRIAL_GOODS,BUSINESS_STRATEGY_AND_PROJECT_PLANNING,FINANCIAL_STRATEGY_AND_PLANNING,MEDIUM,MASK,opportunistic targeted bolt-on M&A. Our business operates in a very fragmented market and we see opportunities to add niche technologies to the portfolio.,finance,industrial_goods,merger_acquisition_strategy,M&A,Medium,MASK
earnings_21_clean_segments/industrial_goods/sample_0329.wav,FINANCIAL,INDUSTRIAL_GOODS,BUSINESS_STRATEGY_AND_PROJECT_PLANNING,FINANCIAL_STRATEGY_AND_PLANNING,MEDIUM,MASK,"And importantly, our newest strategic priority of operating sustainably is taking shape as we launch several of our ESG-oriented initiatives already. Overall, we",finance,industrial_goods,sustainability_initiative_update,ESG_initiatives,Medium,MASK
earnings_21_clean_segments/industrial_goods/sample_0330.wav,FINANCIAL,INDUSTRIAL_GOODS,FINANCIAL_REPORTING_AND_OUTLOOK,FINANCIAL_STRATEGY_AND_PLANNING,MEDIUM,MASK,have several value creation levers as we look ahead and we will continue to execute despite the uncertain macroeconomic landscape. I will now turn it over to Emily,finance,industrial_goods,strategic_outlook_and_execution,value_creation_levers,Medium,MASK
earnings_21_clean_segments/industrial_goods/sample_0331.wav,FINANCIAL,INDUSTRIAL_GOODS,FINANCIAL_REPORTING_AND_OUTLOOK,CORPORATE_FINANCIAL_PERFORMANCE,LOW,MASK,"to walk you through the financials. Emily? Emily Holtzmanis- Thanks, Vicente. On slide 12, you will see the as-reported financials for the company. As a reminder,",finance,industrial_goods,financial_report_review,as_reported_financials,Low,MASK
earnings_21_clean_segments/industrial_goods/sample_0332.wav,FINANCIAL,INDUSTRIAL_GOODS,FINANCIAL_REPORTING_AND_OUTLOOK,FINANCIAL_METRICS_DETAIL,MEDIUM,MASK,"the reported financials include three months of legacy Gardner Denver and one month of the legacy Ingersoll Rand industrial segment. In Q120,",finance,industrial_goods,financial_segment_reporting,legacy_segment_data,Medium,MASK
earnings_21_clean_segments/industrial_goods/sample_0333.wav,FINANCIAL,INDUSTRIAL_GOODS,FINANCIAL_PERFORMANCE_AND_SEGMENT_ANALYSIS,MARKET_AND_INDUSTRY_ANALYSIS,LOW,MASK,"and only the legacy Gardner Denver businesses in Q1 of 2019. As a result, the comparisons are impacted",finance,industrial_goods,financial_comparison_adjustment,comparisons,Low,MASK
earnings_21_clean_segments/industrial_goods/sample_0334.wav,FINANCIAL,INDUSTRIAL_GOODS,FINANCIAL_REPORTING_AND_OUTLOOK,FINANCIAL_METRICS_DETAIL,LOW,MASK,"materially by the transaction. I won't spend a lot of time on this page as a result, other than to mention that the as-reported net income in the quarter",finance,industrial_goods,financial_reporting_commentary,net_income,Low,MASK
earnings_21_clean_segments/industrial_goods/sample_0335.wav,FINANCIAL,INDUSTRIAL_GOODS,FINANCIAL_REPORTING_AND_OUTLOOK,FINANCIAL_METRICS_DETAIL,LOW,MASK,"includes $197 million of amortization, acquisition, restructuring, and other adjustments, which you can see listed",finance,industrial_goods,financial_adjustment_disclosure,amortization_acquisition_restructuring,Low,MASK
earnings_21_clean_segments/industrial_goods/sample_0336.wav,FINANCIAL,INDUSTRIAL_GOODS,FINANCIAL_REPORTING_AND_OUTLOOK,MARKET_AND_INDUSTRY_ANALYSIS,LOW,MASK,"in the reconciliation tables in the appendix of the presentation. Turning to slide 13, to assist in clean comparatives for the quarter, we provided",finance,industrial_goods,financial_data_reference,comparatives,Low,MASK
earnings_21_clean_segments/industrial_goods/sample_0337.wav,FINANCIAL,INDUSTRIAL_GOODS,FINANCIAL_REPORTING_AND_OUTLOOK,CORPORATE_FINANCIAL_PERFORMANCE,MEDIUM,MASK,"supplemental financial information which treats the transaction as if it had happened as of January 1, 2018. From a total company perspective,",finance,industrial_goods,financial_reporting_adjustment,financial_information,Medium,MASK
earnings_21_clean_segments/industrial_goods/sample_0338.wav,FINANCIAL,INDUSTRIAL_GOODS,FINANCIAL_PERFORMANCE_AND_SEGMENT_ANALYSIS,FINANCIAL_METRICS_DETAIL,MEDIUM,MASK,FX-adjusted revenue and orders declined 14% and 7% respectively and were impacted by COVID-19.,finance,industrial_goods,financial_report_performance,revenue_and_orders,Medium,MASK
earnings_21_clean_segments/industrial_goods/sample_0339.wav,FINANCIAL,INDUSTRIAL_GOODS,FINANCIAL_PERFORMANCE_AND_SEGMENT_ANALYSIS,FINANCIAL_METRICS_DETAIL,MEDIUM,MASK,"we saw notable declines in Asia Pacific as well as sharp declines in the U.S. and Europe towards the end of the quarter, most notably in the IT",finance,industrial_goods,market_performance_review,regional_sales_decline,Medium,MASK
earnings_21_clean_segments/industrial_goods/sample_0340.wav,FINANCIAL,INDUSTRIAL_GOODS,FINANCIAL_PERFORMANCE_AND_SEGMENT_ANALYSIS,CORPORATE_FINANCIAL_PERFORMANCE,LOW,MASK,This led Book to Bill to finish at 1.11 for the quarter. The company delivered 208,finance,industrial_goods,financial_performance_reporting,book_to_bill,Low,MASK
earnings_21_clean_segments/industrial_goods/sample_0341.wav,FINANCIAL,INDUSTRIAL_GOODS,FINANCIAL_PERFORMANCE_AND_SEGMENT_ANALYSIS,FINANCIAL_METRICS_DETAIL,MEDIUM,MASK,"of adjusted EBITDA, a decline of 24%, driven mostly by the volume declines in IPNS and the expected downturn in the HP",finance,industrial_goods,financial_performance_analysis,adjusted_ebitda,Medium,MASK
earnings_21_clean_segments/industrial_goods/sample_0342.wav,FINANCIAL,INDUSTRIAL_GOODS,FINANCIAL_PERFORMANCE_AND_SEGMENT_ANALYSIS,FINANCIAL_METRICS_DETAIL,MEDIUM,MASK,"adjusted EBITDA margins were 16.4%, down 200 basis points from last year. However, our program",finance,industrial_goods,financial_performance_update,operating_margin,Medium,MASK
earnings_21_clean_segments/industrial_goods/sample_0343.wav,FINANCIAL,INDUSTRIAL_GOODS,FINANCIAL_PERFORMANCE_AND_SEGMENT_ANALYSIS,FINANCIAL_STRATEGY_AND_PLANNING,MEDIUM,MASK,"Proactive cost controls within the business limited decrementals to 29%. In terms of adjusted EBITDA composition for the company,",finance,industrial_goods,cost_control_update,cost_controls,Medium,MASK
