sample_id,scenario_id,split,ground_truth,whisper_transcript,wer,is_error,avg_logprob,no_speech_prob,compression_ratio,temperature,language,S,D,I,N,domain_WER,domain_true,domain_pred,domain_correct,domain_TP,domain_FP,domain_FN,domain_precision,domain_recall,domain_S_total,domain_D_total,domain_I_total,domain_N_total,domain_WER_aggregate,domain_TP_total,domain_FP_total,domain_FN_total,domain_precision_aggregate,domain_recall_aggregate
nlu_0161_10,S0161,train,"Further strategy is needed before a final decision is made about the decision surrounding INR; during the most recent assessment, the case team, after the latest information was reviewed. The record specifically references warfarin.","Further strategy is needed before a final decision is made about the decision surrounding INR. During the most recent assessment, the case team, after the latest information was reviewed. The record specifically references Warfarin.",0.0882352941176471,1,-0.268086919597551,0.0067145288921892,1.40606060606061,0,en,0,0,0,34,0.0,medical,medical,1,1872,41,8,0.9785676947203346,0.9957446808510638,500,18,1493,60630,0.03316839848259937,1872,41,8,0.9785676947203346,0.9957446808510638
nlu_0032_06,S0032,train,"The available evidence was considered before deciding how to address the current status of ST-segment elevation; during the most recent assessment, the relevant team, while comparing the available options.","The available evidence was considered before deciding how to address the current status of ST Segment Elevation. During the most recent assessment, the relevant team, while comparing the available options.",0.137931034482759,1,-0.292411316272824,0.006672132294625,1.44366197183099,0,en,0,0,0,30,0.0,medical,medical,1,1872,41,8,0.9785676947203346,0.9957446808510638,500,18,1493,60630,0.03316839848259937,1872,41,8,0.9785676947203346,0.9957446808510638
nlu_0525_03,S0525,validation,"Please help me ask for directions; this is in the current round of review, the person handling the matter, while comparing the available options.","Please help me ask for directions. This is in the current round of review, the person handling the matter while comparing the available options.",0.125,1,-0.234351968765259,0.0098863802850246,1.2972972972973,0,en,0,0,0,24,0.0,general,general,1,1000,0,0,1.0,1.0,58,1,410,23320,0.020111492281303604,1000,0,0,1.0,1.0
nlu_0228_07,S0228,train,"The latest incident focused on the evidence related to mortgage; during the latest review, the relevant team, after the latest information was reviewed. The discussion also considers collateral value.","The latest incident focused on the evidence related to mortgage during the latest review, the relevant team, after the latest information was reviewed. The discussion also considers collateral value.",0.0344827586206897,1,-0.237626218795776,0.0079197753220796,1.49624060150376,0,en,0,0,0,29,0.0,finance,finance,1,1242,2,8,0.9983922829581994,0.9936,113,84,949,41225,0.027798665858095817,1242,2,8,0.9983922829581994,0.9936
nlu_0015_10,S0015,train,"Further report is needed before a final decision is made about the decision surrounding ventricular response; following the previous discussion, the reviewing organization, while comparing the available options. The record specifically references irregularly irregular rhythm.","Further report is needed before a final decision is made about the decision surrounding ventricular response. Following the previous discussion, the reviewing organization while comparing the available options. The records specifically references irregularly irregular rhythm.",0.114285714285714,1,-0.157695283492406,0.0110172322019935,1.55932203389831,0,en,1,0,0,35,0.0285714285714285,medical,medical,1,1872,41,8,0.9785676947203346,0.9957446808510638,500,18,1493,60630,0.03316839848259937,1872,41,8,0.9785676947203346,0.9957446808510638
nlu_0474_04,S0474,unseen,"A detailed authorization was requested concerning the implications of PostgreSQL; during the latest review, the relevant team, before the matter is finalized.","A detailed authorization was requested concerning the implications of PostGIR SQL. During the latest review, the relevant team, before the matter, is finalized.",0.181818181818182,1,-0.327642386300223,0.0067386315204203,1.24031007751938,0,en,1,0,1,22,0.0909090909090909,technology,legal,0,1243,15,7,0.9880763116057234,0.9944,111,89,946,19884,0.05763427881713941,584,1,36,0.9982905982905983,0.9419354838709677
nlu_0185_05,S0185,train,"The specialist discussed the documented issue involving thyroid hormone replacement during the latest adjustment; after the recent update, the assigned professional, before the matter is finalized. The record specifically references levothyroxine.","The specialist discussed the documented issue involving thyroid hormone replacement during the latest adjustment. After the recent update, the assigned professional, before the matter, is finalized. The record specifically references Levothiric sign.",0.161290322580645,1,-0.300851039886475,0.0075772092677652,1.4792899408284,0,en,1,0,1,31,0.064516129032258,medical,medical,1,1872,41,8,0.9785676947203346,0.9957446808510638,500,18,1493,60630,0.03316839848259937,1872,41,8,0.9785676947203346,0.9957446808510638
nlu_0030_01,S0030,validation,"The current findings was reviewed in relation to ST-segment elevation and electrocardiographic changes, during the latest review, the reviewing organization, before the matter is finalized.","The current findings was reviewed in relation to ST segment elevation and electrocardiographic changes. During the latest review, the reviewing organization, before the matter is finalized.",0.16,1,-0.24833167226691,0.0085429847240448,1.4,0,en,0,0,0,26,0.0,medical,medical,1,1872,41,8,0.9785676947203346,0.9957446808510638,500,18,1493,60630,0.03316839848259937,1872,41,8,0.9785676947203346,0.9957446808510638
nlu_0046_04,S0046,train,"A detailed adjustment was requested concerning the implications of echocardiography; after the recent update, the case team, while comparing the available options.","A detailed adjustment was requested concerning the implications of echocardiography. After the recent update, the case team, while comparing the available options.",0.0909090909090909,1,-0.2872864314488,0.0047651496715843,1.32520325203252,0,en,0,0,0,22,0.0,medical,medical,1,1872,41,8,0.9785676947203346,0.9957446808510638,500,18,1493,60630,0.03316839848259937,1872,41,8,0.9785676947203346,0.9957446808510638
nlu_0597_02,S0597,unseen,"Could you help me with request contact information? This is during the most recent assessment, the responsible specialist, during the present round of discussion.","Could you help me with request contact information? This is during the most recent assessment, the responsible specialist, during the present round of discussion.",0.0,0,-0.28674637187611,0.0093988180160522,1.31707317073171,0,en,0,0,0,24,0.0,general,general,1,1000,0,0,1.0,1.0,58,1,410,23320,0.020111492281303604,1000,0,0,1.0,1.0
nlu_0481_09,S0481,train,"The professional handling the matter is reviewing the effect of embedding on the overall situation and the associated observed changes; following the previous discussion, the reviewing group, while considering the current evidence.","The professional handling the matter is reviewing the effect of embedding on the overall situation and the associated observed changes. Following the previous discussion, the reviewing group while considering the current evidence.",0.09375,1,-0.259421148965525,0.0168455485254526,1.53333333333333,0,en,0,0,0,32,0.0,technology,technology,1,584,1,36,0.9982905982905984,0.9419354838709676,111,89,946,19884,0.05763427881713941,584,1,36,0.9982905982905983,0.9419354838709677
nlu_0340_07,S0340,train,"The latest exposure focused on the evidence related to contract interpretation; as part of the current review, the current reviewer, before the next decision. The discussion also considers jurisdiction.","The latest exposure focused on the evidence related to contract interpretation, as part of the current review, the current reviewer, before the next decision. The discussion also considers jurisdiction.",0.0344827586206897,1,-0.215098799728766,0.0063819587230682,1.50746268656716,0,en,0,0,0,29,0.0,legal,legal,1,1243,15,7,0.9880763116057234,0.9944,131,12,482,40484,0.015438197806540856,1243,15,7,0.9880763116057234,0.9944
